order_date,region,category,channel,customer_segment,product_id,quantity,unit_price,discount_pct,revenue,is_returning_customer,notes
2025-01-14,Central,Home & Kitchen,Online,Consumer,SKU-1019,1,90.0,0.0,90.0,False,
2025-04-05,West,Apparel,Online,Consumer,SKU-1040,4,59.9,0.0,239.6,True,
2025-11-07,South,Sports,Online,Consumer,SKU-1080,9,48.75,0.15,372.94,False,
2025-07-25,North,Apparel,Online,Consumer,SKU-1055,11,143.72,0.05,1501.87,True,
2026-05-09,West,Electronics,Marketplace,Enterprise,SKU-1004,9,14.03,0.1,113.64,True,first-time customer
2025-10-02,West,Home & Kitchen,Retail Store,Consumer,SKU-1104,5,51.54,0.0,257.7,False,promo code applied
2025-01-18,North,Sports,Marketplace,SMB,SKU-1046,11,87.11,0.05,910.3,False,bulk order
2026-01-28,South,Home & Kitchen,Retail Store,SMB,SKU-1037,9,87.49,0.0,787.41,False,bulk order
2026-04-08,West,Electronics,Online,Consumer,SKU-1105,7,41.91,0.1,264.03,False,
2025-12-03,East,Books,Retail Store,Enterprise,SKU-1005,4,30.54,0.15,103.84,False,gift wrap
2025-12-29,Central,Electronics,Retail Store,Consumer,SKU-1057,5,54.21,0.2,216.84,False,
2026-01-14,West,Apparel,Online,Consumer,SKU-1034,2,39.59,0.2,63.34,True,
2025-01-27,West,Electronics,Retail Store,SMB,SKU-1117,2,57.49,0.0,114.98,True,
2025-12-19,East,Toys,Partner,SMB,SKU-1026,1,45.09,0.0,45.09,True,expedited shipping requested
2026-01-16,East,Books,Retail Store,Consumer,SKU-1053,1,21.44,0.15,18.22,False,bulk order
2025-03-13,East,Toys,Online,Enterprise,SKU-1105,11,24.08,0.05,251.64,False,expedited shipping requested
2025-08-24,North,Toys,Retail Store,Consumer,SKU-1097,8,67.88,0.0,543.04,False,expedited shipping requested
2024-12-27,North,Toys,Marketplace,Consumer,SKU-1107,3,77.73,0.0,233.19,True,
2025-05-19,West,Electronics,Retail Store,Consumer,SKU-1040,10,43.1,0.0,431.0,False,promo code applied
2026-01-04,South,Apparel,Marketplace,Consumer,SKU-1052,2,120.07,0.0,240.14,False,
2026-03-13,North,Electronics,Online,Consumer,SKU-1069,5,46.74,0.2,186.96,False,promo code applied
2026-04-05,West ,Apparel,Online,SMB,SKU-1117,3,28.36,0.05,80.83,False,promo code applied
2025-11-17,West,Toys,Retail Store,SMB,SKU-1048,11,33.65,0.0,370.15,False,promo code applied
2025-10-12,South,Home & Kitchen,Partner,Consumer,SKU-1072,2,102.94,0.15,175.0,False,gift wrap
2025-05-28,West,Apparel,Online,Enterprise,SKU-1078,9,85.12,0.0,766.08,False,first-time customer
2026-05-01,East,Home & Kitchen,Marketplace,Consumer,SKU-1025,1,48.02,0.0,48.02,True,
2026-03-02,West,Electronics,Online,Consumer,SKU-1063,1,36.5,0.0,36.5,True,first-time customer
2026-02-23,Central,Sports,Marketplace,SMB,SKU-1095,4,58.67,0.0,234.68,False,first-time customer
2025-12-15,North,Apparel,Online,Consumer,SKU-1010,6,42.35,0.0,254.1,False,
2026-02-16,East,Electronics,Partner,Enterprise,SKU-1086,3,126.75,0.1,342.22,False,
2026-01-11,West,Apparel,Marketplace,SMB,SKU-1115,7,40.2,0.05,267.33,False,
2026-02-18,North,Electronics,Marketplace,Consumer,SKU-1033,11,21.16,0.15,197.85,False,expedited shipping requested
2025-08-25,South,Toys,Online,SMB,SKU-1101,3,35.54,0.0,106.62,True,
2026-03-31,North,Apparel,Marketplace,Consumer,SKU-1032,7,46.03,0.0,322.21,False,
2026-02-03,South,Electronics,Partner,Consumer,SKU-1022,2,39.81,0.15,67.68,True,
2025-03-10,West,Electronics,Retail Store,Consumer,SKU-1021,5,58.65,0.0,293.25,False,bulk order
2026-01-22,East,Electronics,Online,Consumer,SKU-1025,2,106.6,0.0,213.2,False,
2025-09-03,Central,Apparel,Online,Consumer,SKU-1080,2,71.61,0.0,143.22,False,promo code applied
2026-01-12,West,Home & Kitchen,Retail Store,Enterprise,SKU-1008,9,62.19,0.0,559.71,True,
2025-02-02,East,Apparel,Online,Consumer,SKU-1026,11,81.91,0.0,901.01,False,gift wrap
2025-12-17,North,Apparel,Partner,SMB,SKU-1053,5,46.05,0.05,218.74,False,promo code applied
2025-01-08,West,Electronics,Marketplace,Consumer,SKU-1076,2,77.73,0.0,155.46,True,gift wrap
2025-12-09,West,Home & Kitchen,Marketplace,Consumer,SKU-1090,3,42.94,0.0,128.82,False,gift wrap
2025-02-06,Central,Apparel,Partner,Consumer,SKU-1092,1,52.92,0.15,44.98,True,gift wrap
2025-10-18,North,Home & Kitchen,Online,SMB,SKU-1063,11,41.02,0.2,360.98,False,expedited shipping requested
2025-01-25,North,Home & Kitchen,Online,Consumer,SKU-1081,6,89.32,0.0,535.92,False,expedited shipping requested
2024-12-23,East,Sports,Partner,SMB,SKU-1058,8,51.8,0.0,414.4,False,
2026-05-05,South,Toys,Online,Consumer,SKU-1057,2,72.29,0.1,130.12,True,
2025-09-28,West,Toys,Online,SMB,SKU-1108,9,53.12,0.0,478.08,True,promo code applied
2026-04-12,East,Home & Kitchen,Marketplace,Consumer,SKU-1091,9,150.39,0.15,1150.48,False,
2025-10-17,North,Home & Kitchen,Marketplace,Consumer,SKU-1008,4,60.04,0.1,216.14,False,expedited shipping requested
2025-05-16,West,Electronics,Marketplace,SMB,SKU-1065,8,29.18,0.15,198.42,False,
2025-12-30,South,Home & Kitchen,Online,Consumer,SKU-1085,3,37.56,0.0,112.68,True,
2025-03-24,Central,Electronics,Marketplace,Enterprise,SKU-1010,4,102.34,0.2,327.49,False,
2026-01-05,North,Apparel,Marketplace,Consumer,SKU-1004,3,68.32,0.0,204.96,True,gift wrap
2025-10-02,Central,Apparel,Retail Store,Enterprise,SKU-1092,11,51.76,0.1,512.42,False,bulk order
2026-01-31,South,Apparel,Online,SMB,SKU-1062,10,39.06,0.0,390.6,True,first-time customer
2025-01-07,Central,Electronics,Online,Consumer,SKU-1059,8,63.64,0.2,407.3,False,
2026-04-12,South,Electronics,Online,Consumer,SKU-1037,1,39.19,0.2,31.35,True,
2025-03-27,East,Electronics,Retail Store,Consumer,SKU-1099,3,83.04,0.05,236.66,False,
2025-08-15,East,Electronics,Online,Consumer,SKU-1010,4,17.22,0.15,58.55,True,
2025-02-26,South ,Sports,Marketplace,SMB,SKU-1002,4,41.34,0.0,165.36,True,expedited shipping requested
2025-01-06,North,Electronics,Online,SMB,SKU-1097,1,73.83,0.2,59.06,True,
2025-11-04,West,Books,Online,SMB,SKU-1096,3,34.46,0.0,103.38,False,
2025-06-03,South,Electronics,Retail Store,Consumer,SKU-1086,1,198.09,0.1,178.28,False,first-time customer
2026-04-26,East,Home & Kitchen,Online,Consumer,SKU-1106,7,80.8,0.0,565.6,True,promo code applied
2025-07-21,West,Books,Partner,Consumer,SKU-1103,7,,0.05,477.4,True,
2025-04-22,North,Home & Kitchen,Online,SMB,SKU-1074,1,36.68,0.0,36.68,True,bulk order
2025-08-23,Central,Toys,Online,Consumer,SKU-1068,2,54.21,0.15,92.16,False,
2025-01-07,Central,Home & Kitchen,Partner,Consumer,SKU-1095,5,50.1,0.2,200.4,False,expedited shipping requested
2025-10-18,East,Books,Online,SMB,SKU-1018,2,111.72,0.2,178.75,False,
2025-09-05,West,Books,Online,Consumer,SKU-1110,3,75.4,0.0,226.2,True,
2025-12-30,North,Electronics,Online,SMB,SKU-1043,7,49.86,0.0,349.02,True,bulk order
2025-11-22,North,Sports,Marketplace,Consumer,SKU-1036,9,25.97,0.0,233.73,True,bulk order
2026-04-24,South,Books,Online,Consumer,SKU-1016,1,141.31,0.0,141.31,False,expedited shipping requested
2026-01-13,Central,Apparel,Online,SMB,SKU-1067,3,50.71,0.05,144.52,True,expedited shipping requested
2025-10-07,South,Apparel,Online,Consumer,SKU-1058,6,63.24,0.0,379.44,True,first-time customer
2025-10-27,West,Home & Kitchen,Online,Consumer,SKU-1010,11,102.93,0.0,1132.23,True,
2025-08-15,Central,Apparel,Online,SMB,SKU-1095,8,91.49,0.05,695.32,False,expedited shipping requested
2025-07-25,North,Apparel,Online,Consumer,SKU-1062,11,83.33,0.1,824.97,False,gift wrap
2025-02-17,South,Apparel,Retail Store,Consumer,SKU-1117,8,60.17,0.0,481.36,False,
2026-03-26,South,Electronics,Online,Consumer,SKU-1108,3,25.44,0.1,68.69,False,promo code applied
2025-06-02,Central,Sports,Online,Consumer,SKU-1015,5,29.43,0.0,147.15,True,
2025-04-15,South,Home & Kitchen,Marketplace,SMB,SKU-1008,4,27.96,0.0,111.84,False,
2025-06-03,Central,Home & Kitchen,Marketplace,SMB,SKU-1015,5,20.17,0.0,100.85,False,gift wrap
2025-09-27,Central,Books,Online,SMB,SKU-1104,6,31.78,0.1,171.61,False,
2025-07-26,North,Toys,Marketplace,Consumer,SKU-1081,4,101.57,0.0,406.28,True,expedited shipping requested
2025-04-24,North,Home & Kitchen,Online,SMB,SKU-1001,4,47.42,0.2,151.74,False,expedited shipping requested
2025-08-06,North,Apparel,Retail Store,Consumer,SKU-1030,9,73.71,0.0,663.39,False,expedited shipping requested
2025-05-25,North,Apparel,Marketplace,Consumer,SKU-1111,10,68.77,0.0,687.7,False,first-time customer
2025-01-29,Central,Toys,Partner,Consumer,SKU-1058,4,27.18,0.0,108.72,True,gift wrap
2025-12-06,Central,Home & Kitchen,Online,Consumer,SKU-1058,8,,0.05,730.89,True,first-time customer
2026-02-18,South,Electronics,Online,Consumer,SKU-1060,2,51.02,0.0,102.04,False,first-time customer
2024-12-10,West,Books,Online,Consumer,SKU-1039,8,89.33,0.0,714.64,True,promo code applied
2025-05-02,Central,Electronics,Partner,Consumer,SKU-1037,9,46.52,0.0,418.68,False,expedited shipping requested
2025-05-29,South,Toys,Online,SMB,SKU-1073,2,27.68,0.0,55.36,False,
2025-08-07,North,Home & Kitchen,Online,Consumer,SKU-1074,5,61.79,0.0,308.95,False,expedited shipping requested
2026-05-20,West,Apparel,Partner,Consumer,SKU-1019,1,95.97,0.15,81.57,True,first-time customer
2025-02-16,East,Electronics,Online,Consumer,SKU-1005,4,28.86,0.0,115.44,False,
2026-03-10,North,Home & Kitchen,Online,SMB,SKU-1100,10,24.44,0.0,244.4,False,
2025-08-30,North,Electronics,Marketplace,Consumer,SKU-1070,2,43.01,0.15,73.12,True,first-time customer
2025-07-24,South,Books,Partner,Consumer,SKU-1046,6,38.77,0.0,232.62,False,bulk order
2026-01-07,East,Electronics,Marketplace,Enterprise,SKU-1051,5,36.09,0.0,180.45,False,expedited shipping requested
2026-02-07,South,Electronics,Partner,Consumer,SKU-1118,10,21.76,0.2,174.08,False,bulk order
2025-05-06,East,Sports,Online,Consumer,SKU-1101,1,81.7,0.1,73.53,False,
2025-07-07,South,Sports,Online,Enterprise,SKU-1059,2,71.65,0.1,128.97,False,
2025-08-26,West,Books,Online,Consumer,SKU-1073,3,69.2,0.1,186.84,True,
2025-12-08,North,Home & Kitchen,Online,Enterprise,SKU-1111,3,55.17,0.0,165.51,True,
2025-02-24,East,Toys,Online,SMB,SKU-1017,6,64.04,0.0,384.24,True,gift wrap
2025-04-29,East,Books,Online,SMB,SKU-1084,3,21.45,0.0,64.35,True,
2025-02-16,North,Home & Kitchen,Online,Consumer,SKU-1057,2,9.66,0.0,19.32,False,promo code applied
2026-03-16,West,Sports,Online,SMB,SKU-1020,9,33.1,0.0,297.9,True,first-time customer
2024-12-07,Central,Apparel,Marketplace,Consumer,SKU-1081,8,39.92,0.2,255.49,False,bulk order
2025-07-22,East,Home & Kitchen,Partner,Consumer,SKU-1105,1,110.18,0.0,110.18,False,expedited shipping requested
2026-01-05,Central,Apparel,Online,SMB,SKU-1081,5,40.21,0.2,160.84,False,
2025-05-08,North,Apparel,Online,SMB,SKU-1028,4,72.69,0.0,290.76,True,expedited shipping requested
2025-03-03,North,Toys,Online,Consumer,SKU-1080,7,47.71,0.0,333.97,True,expedited shipping requested
2025-09-29,South,Sports,Online,Consumer,SKU-1068,11,64.4,0.2,566.72,False,
2026-05-14,North,Home & Kitchen,Retail Store,Consumer,SKU-1082,11,63.25,0.0,695.75,True,bulk order
2025-04-01,South,Electronics,Marketplace,Consumer,SKU-1013,2,31.66,0.0,63.32,True,
2025-02-28,Central,Electronics,Retail Store,SMB,SKU-1037,10,280.8,0.0,2808.0,False,gift wrap
2026-02-24,East,Electronics,Online,SMB,SKU-1017,10,60.9,0.0,609.0,True,
2025-12-14,Central,Apparel,Online,Consumer,SKU-1007,4,71.13,0.2,227.62,False,
2025-04-14,North,Electronics,Online,Consumer,SKU-1043,9,40.4,0.05,345.42,True,bulk order
2025-09-28,West,Toys,Online,Consumer,SKU-1060,9,,0.15,611.31,False,first-time customer
2025-02-01,North,Electronics,Retail Store,Consumer,SKU-1067,9,64.73,0.0,582.57,False,expedited shipping requested
2025-09-23,West,Electronics,Online,Consumer,SKU-1087,2,50.21,0.05,95.4,False,
2025-08-26,South,Electronics,Marketplace,Consumer,SKU-1006,7,63.35,0.1,399.1,False,gift wrap
2025-10-03,South,Sports,Online,Consumer,SKU-1118,6,65.07,0.2,312.34,False,gift wrap
2025-08-06,North,Toys,Online,Consumer,SKU-1103,7,59.04,0.05,392.62,True,
2025-05-07,South,Apparel,Partner,Consumer,SKU-1015,6,45.54,0.0,273.24,True,first-time customer
2025-02-17,North,Apparel,Online,SMB,SKU-1009,3,18.12,0.0,54.36,False,
2025-01-05,Central,Electronics,Online,Consumer,SKU-1116,4,88.96,0.05,338.05,False,first-time customer
2025-12-26,East,Electronics,Online,Consumer,SKU-1081,4,55.67,0.0,222.68,False,gift wrap
2025-11-16,North,Home & Kitchen,Online,Consumer,SKU-1033,8,41.21,0.2,263.74,True,promo code applied
2025-06-14,South,Sports,Online,Consumer,SKU-1047,6,44.49,0.2,213.55,False,
2025-10-17,South,Home & Kitchen,Retail Store,Consumer,SKU-1075,4,53.65,0.1,193.14,True,
2026-04-23,South,Books,Marketplace,Consumer,SKU-1044,1,58.38,0.05,55.46,False,
2026-05-07,Central,Apparel,Retail Store,Consumer,SKU-1002,8,103.68,0.05,787.97,True,
2026-05-02,Central ,Electronics,Online,Consumer,SKU-1025,6,84.95,0.0,509.7,False,
2026-05-02,North,Electronics,Retail Store,Consumer,SKU-1119,1,31.14,0.15,26.47,False,bulk order
2025-05-28,West,Electronics,Online,Consumer,SKU-1058,7,110.06,0.1,693.38,True,
2025-12-12,North,Toys,Online,Consumer,SKU-1052,1,34.82,0.1,31.34,True,promo code applied
2026-04-22,East,Apparel,Online,Consumer,SKU-1081,5,149.97,0.0,749.85,False,bulk order
2025-11-02,West,Toys,Online,Consumer,SKU-1101,3,55.83,0.05,159.12,True,
2026-02-14,North,Electronics,Online,SMB,SKU-1006,9,82.02,0.05,701.27,True,
2026-04-21,South,Home & Kitchen,Online,Enterprise,SKU-1052,3,45.75,0.05,130.39,False,
2025-10-14,North,Apparel,Online,Consumer,SKU-1048,10,113.98,0.15,968.83,False,
2024-11-30,Central,Apparel,Online,SMB,SKU-1052,8,36.44,0.15,247.79,False,bulk order
2025-10-10,East,Electronics,Online,Consumer,SKU-1032,7,106.28,0.2,595.17,False,
2025-10-17,Central,Electronics,Online,Consumer,SKU-1081,10,67.3,0.0,673.0,False,first-time customer
2025-10-31,Central,Apparel,Online,Consumer,SKU-1042,6,33.48,0.1,180.79,True,gift wrap
2026-04-28,South,Home & Kitchen,Retail Store,Consumer,SKU-1090,4,64.42,0.0,257.68,False,
2025-02-23,Central,Sports,Online,Consumer,SKU-1073,3,90.64,0.2,217.54,False,expedited shipping requested
2026-04-10,South,Electronics,Online,SMB,SKU-1053,5,71.94,0.2,287.76,False,promo code applied
2025-09-16,Central,Books,Online,Consumer,SKU-1117,11,35.66,0.1,353.03,False,
2026-03-04,West,Books,Online,Consumer,SKU-1027,2,12.94,0.0,25.88,True,
2025-01-20,South,Toys,Marketplace,Consumer,SKU-1027,7,44.71,0.05,297.32,True,bulk order
2025-07-13,West,Apparel,Retail Store,SMB,SKU-1002,10,96.77,0.1,870.93,True,first-time customer
2026-03-09,North,Electronics,Online,Consumer,SKU-1110,5,130.55,0.0,652.75,True,
2026-04-02,West,Sports,Retail Store,Consumer,SKU-1115,11,19.11,0.15,178.68,False,expedited shipping requested
2026-02-25,Central,Apparel,Partner,SMB,SKU-1067,10,35.35,0.0,353.5,True,gift wrap
2026-04-28,West,Sports,Online,Consumer,SKU-1055,11,98.27,0.05,1026.92,False,
2026-02-08,East,Toys,Retail Store,Consumer,SKU-1064,8,37.43,0.1,269.5,True,
2025-06-01,North,Electronics,Online,Consumer,SKU-1024,7,36.44,0.0,255.08,False,
2025-05-06,North,Apparel,Partner,SMB,SKU-1102,6,82.98,0.0,497.88,False,promo code applied
2025-05-04,North,Sports,Online,Consumer,SKU-1079,9,55.18,0.0,496.62,False,bulk order
2026-03-07,Central,Home & Kitchen,Online,SMB,SKU-1037,6,30.27,0.15,154.38,True,
2025-04-25,Central,Home & Kitchen,Marketplace,SMB,SKU-1074,7,99.17,0.1,624.77,False,
2025-04-17,West,Sports,Marketplace,Consumer,SKU-1028,7,25.72,0.0,180.04,False,first-time customer
2025-02-14,North,Apparel,Online,Consumer,SKU-1104,3,92.12,0.0,276.36,False,expedited shipping requested
2025-07-30,West,Apparel,Marketplace,Enterprise,SKU-1080,8,20.73,0.0,165.84,True,
2025-08-01,South,Books,Retail Store,SMB,SKU-1056,5,156.47,0.15,665.0,False,
2025-01-27,North,Sports,Online,Consumer,SKU-1095,2,88.02,0.0,176.04,False,bulk order
2026-02-02,South,Home & Kitchen,Online,Enterprise,SKU-1076,11,50.25,0.1,497.48,True,gift wrap
2025-03-25,North,Home & Kitchen,Online,Consumer,SKU-1014,1,,0.0,46.38,True,first-time customer
2025-08-30,North,Electronics,Marketplace,Consumer,SKU-1068,10,61.79,0.1,556.11,True,bulk order
2025-11-07,West,Electronics,Online,SMB,SKU-1087,9,93.73,0.2,674.86,False,
2025-10-26,South,Books,Retail Store,Consumer,SKU-1037,4,44.36,0.2,141.95,False,
2025-03-13,North,Sports,Partner,SMB,SKU-1050,10,21.36,0.0,213.6,True,expedited shipping requested
2025-03-12,Central,Sports,Online,Consumer,SKU-1077,11,60.77,0.1,601.62,False,
2024-12-12,South,Home & Kitchen,Online,SMB,SKU-1071,2,63.18,0.0,126.36,False,
2025-06-25,South,Sports,Partner,Consumer,SKU-1119,10,39.88,0.15,338.98,True,
2025-06-20,East,Home & Kitchen,Online,Consumer,SKU-1012,8,36.55,0.05,277.78,True,
2025-03-25,South,Sports,Retail Store,SMB,SKU-1080,11,77.33,0.0,850.63,False,first-time customer
2025-04-23,North,Electronics,Online,Consumer,SKU-1108,1,23.52,0.1,21.17,False,
2025-10-19,West,Books,Retail Store,Consumer,SKU-1036,9,45.27,0.2,325.94,False,
2025-12-28,South,Books,Retail Store,Consumer,SKU-1103,1,70.28,0.05,66.77,False,expedited shipping requested
2025-09-15,East,Home & Kitchen,Marketplace,SMB,SKU-1075,9,93.2,0.0,838.8,True,
2025-11-18,North,Electronics,Online,Enterprise,SKU-1056,2,47.83,0.0,95.66,False,expedited shipping requested
2026-05-20,North,Electronics,Online,SMB,SKU-1038,7,55.6,0.0,389.2,False,
2025-07-07,South,Electronics,Online,Consumer,SKU-1053,7,80.64,0.1,508.03,True,
2025-09-04,North,Home & Kitchen,Retail Store,Consumer,SKU-1041,1,61.74,0.15,52.48,True,expedited shipping requested
2026-03-04,South ,Apparel,Online,Consumer,SKU-1103,1,80.74,0.15,68.63,False,
2026-03-21,South,Apparel,Online,Consumer,SKU-1027,11,18.75,0.2,165.0,True,
2026-01-24,South,Electronics,Online,SMB,SKU-1051,1,48.55,0.15,41.27,True,
2025-09-23,Central,Sports,Retail Store,SMB,SKU-1069,2,117.78,0.0,235.56,True,
2025-06-21,West,Apparel,Retail Store,SMB,SKU-1109,9,89.51,0.05,765.31,False,
2025-06-25,North,Electronics,Partner,Consumer,SKU-1002,8,111.85,0.1,805.32,False,gift wrap
2025-11-10,West,Electronics,Marketplace,SMB,SKU-1071,5,28.58,0.0,142.9,False,gift wrap
2025-01-10,West,Electronics,Partner,Consumer,SKU-1008,6,67.62,0.2,324.58,True,
2025-10-18,West,Books,Marketplace,Consumer,SKU-1106,6,27.01,0.05,153.96,True,promo code applied
2025-05-17,South,Apparel,Partner,Consumer,SKU-1074,9,52.87,0.0,475.83,True,bulk order
2025-12-22,East,Electronics,Online,SMB,SKU-1023,10,52.04,0.2,416.32,False,promo code applied
2026-03-08,Central,Home & Kitchen,Online,Consumer,SKU-1000,5,14.37,0.15,61.07,False,bulk order
2026-01-16,North,Apparel,Online,SMB,SKU-1114,6,37.5,0.0,225.0,False,
2025-09-01,Central,Toys,Marketplace,Consumer,SKU-1093,2,30.15,0.1,54.27,True,
2025-02-25,East ,Sports,Partner,Consumer,SKU-1012,10,10.43,0.0,104.3,True,
2025-03-14,West,Toys,Online,SMB,SKU-1113,4,16.14,0.1,58.1,False,
2025-08-06,East,Apparel,Online,Consumer,SKU-1025,2,8.84,0.1,15.91,False,gift wrap
2026-05-18,North,Books,Online,Consumer,SKU-1059,10,63.07,0.2,504.56,False,promo code applied
2026-02-10,North,Home & Kitchen,Online,SMB,SKU-1112,1,150.67,0.1,135.6,True,
2026-02-12,West,Electronics,Marketplace,SMB,SKU-1002,3,35.71,0.2,85.7,False,promo code applied
2025-06-05,South,Books,Marketplace,SMB,SKU-1052,11,57.11,0.2,502.57,True,
2025-05-09,North,Electronics,Retail Store,Consumer,SKU-1042,6,78.3,0.0,469.8,False,gift wrap
2025-01-27,West,Sports,Online,Consumer,SKU-1074,6,22.06,0.15,112.51,True,first-time customer
2025-09-18,South,Toys,Retail Store,Consumer,SKU-1082,3,72.39,0.1,195.45,True,
2025-03-10,West,Toys,Online,SMB,SKU-1034,1,61.76,0.15,52.5,False,
2025-05-03,South,Electronics,Retail Store,Consumer,SKU-1059,3,26.88,0.05,76.61,True,
2026-05-07,South,Toys,Partner,Enterprise,SKU-1085,5,18.17,0.0,90.85,False,expedited shipping requested
2026-04-18,South,Electronics,Online,Consumer,SKU-1091,9,23.94,0.0,215.46,False,expedited shipping requested
2026-05-20,North,Electronics,Partner,Consumer,SKU-1065,3,67.01,0.2,160.82,True,
2025-02-13,West,Electronics,Online,Consumer,SKU-1032,11,113.2,0.2,996.16,False,
2025-07-30,South,Books,Partner,SMB,SKU-1032,7,107.16,0.0,750.12,False,promo code applied
2025-08-22,East ,Electronics,Online,Consumer,SKU-1054,3,29.72,0.05,84.7,True,expedited shipping requested
2024-12-19,North,Home & Kitchen,Marketplace,Consumer,SKU-1053,11,83.7,0.0,920.7,True,gift wrap
2025-12-08,North,Home & Kitchen,Online,Consumer,SKU-1047,11,52.63,0.1,521.04,True,promo code applied
2025-09-14,North,Apparel,Retail Store,Consumer,SKU-1119,10,31.45,0.0,314.5,False,gift wrap
2026-04-01,South,Apparel,Online,Consumer,SKU-1031,10,28.26,0.15,240.21,False,
2025-06-06,East,Electronics,Online,Enterprise,SKU-1052,9,41.66,0.0,374.94,False,
2026-05-20,Central,Apparel,Marketplace,SMB,SKU-1112,1,44.4,0.1,39.96,False,promo code applied
2025-06-19,Central,Electronics,Online,SMB,SKU-1108,4,61.83,0.2,197.86,True,
2025-12-06,Central,Electronics,Online,Consumer,SKU-1040,7,29.78,0.2,166.77,False,gift wrap
2025-07-21,East ,Books,Online,Consumer,SKU-1110,6,111.14,0.0,666.84,True,
2025-07-25,East,Home & Kitchen,Online,Consumer,SKU-1068,8,19.03,0.2,121.79,True,
2025-11-21,East,Apparel,Partner,SMB,SKU-1023,11,30.26,0.15,282.93,False,promo code applied
2025-03-16,East,Apparel,Retail Store,Consumer,SKU-1078,4,55.46,0.15,188.56,False,bulk order
2025-10-08,South,Home & Kitchen,Online,Enterprise,SKU-1084,6,59.41,0.15,302.99,False,
2024-12-29,South,Home & Kitchen,Retail Store,Consumer,SKU-1038,9,135.83,0.1,1100.22,True,first-time customer
2026-04-06,East,Apparel,Retail Store,Consumer,SKU-1025,2,,0.2,110.03,False,
2025-12-03,East,Electronics,Partner,Consumer,SKU-1074,10,43.87,0.0,438.7,False,promo code applied
